taluk,district,latitude,longitude,year,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,scene_count,platform,data_source
Tiptur,Tumakuru,13.266265,76.498691,2020,0.4974,0.1007,0.4974,0.4974,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Tiptur,Tumakuru,13.266265,76.498691,2021,0.5669,0.1135,0.5669,0.5669,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Tiptur,Tumakuru,13.266265,76.498691,2022,0.5836,0.1024,0.5836,0.5836,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Tiptur,Tumakuru,13.266265,76.498691,2023,0.4938,0.0981,0.4938,0.4938,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Turuvekere,Tumakuru,13.144435,76.718092,2019,0.6063,0.1563,0.6063,0.6063,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Turuvekere,Tumakuru,13.144435,76.718092,2020,0.57,0.142,0.57,0.57,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Turuvekere,Tumakuru,13.144435,76.718092,2021,0.5938,0.1297,0.5938,0.5938,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Turuvekere,Tumakuru,13.144435,76.718092,2022,0.6117,0.115,0.6117,0.6117,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Turuvekere,Tumakuru,13.144435,76.718092,2023,0.6626,0.0669,0.6626,0.6626,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kunigal,Tumakuru,12.940342,77.003981,2019,0.4158,0.1645,0.4158,0.4158,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kunigal,Tumakuru,12.940342,77.003981,2020,0.4266,0.1498,0.4266,0.4266,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kunigal,Tumakuru,12.940342,77.003981,2021,0.4545,0.1445,0.4545,0.4545,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kunigal,Tumakuru,12.940342,77.003981,2022,0.5208,0.1798,0.5208,0.5208,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kunigal,Tumakuru,12.940342,77.003981,2023,0.4446,0.1238,0.4446,0.4446,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srinivaspura,Kolara,13.409732,78.268984,2019,0.6527,0.0872,0.6527,0.6527,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Srinivaspura,Kolara,13.409732,78.268984,2020,0.6354,0.057,0.6354,0.6354,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Srinivaspura,Kolara,13.409732,78.268984,2021,0.6489,0.0844,0.6489,0.6489,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srinivaspura,Kolara,13.409732,78.268984,2022,0.6332,0.0868,0.6332,0.6332,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Srinivaspura,Kolara,13.409732,78.268984,2023,0.5726,0.0745,0.5726,0.5726,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kolara,Kolara,13.17005,78.10626,2019,0.5456,0.0966,0.5456,0.5456,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kolara,Kolara,13.17005,78.10626,2020,0.5387,0.0688,0.5387,0.5387,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kolara,Kolara,13.17005,78.10626,2021,0.5294,0.1256,0.5294,0.5294,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kolara,Kolara,13.17005,78.10626,2022,0.6265,0.0955,0.6265,0.6265,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kolara,Kolara,13.17005,78.10626,2023,0.6183,0.1033,0.6183,0.6183,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malur,Kolara,12.956352,77.9907,2019,0.3753,0.1169,0.3753,0.3753,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Malur,Kolara,12.956352,77.9907,2020,0.4849,0.0922,0.4849,0.4849,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Malur,Kolara,12.956352,77.9907,2021,0.4891,0.1128,0.4891,0.4891,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malur,Kolara,12.956352,77.9907,2022,0.6048,0.1178,0.6048,0.6048,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Malur,Kolara,12.956352,77.9907,2023,0.5158,0.084,0.5158,0.5158,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mulabagilu,Kolara,13.177468,78.418515,2019,0.537,0.1433,0.537,0.537,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mulabagilu,Kolara,13.177468,78.418515,2020,0.4743,0.1237,0.4743,0.4743,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mulabagilu,Kolara,13.177468,78.418515,2021,0.5387,0.1435,0.5387,0.5387,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mulabagilu,Kolara,13.177468,78.418515,2022,0.5662,0.1729,0.5662,0.5662,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mulabagilu,Kolara,13.177468,78.418515,2023,0.5529,0.1406,0.5529,0.5529,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kolar Gold Field,Kolara,12.96931,78.336106,2019,0.4697,0.1168,0.4697,0.4697,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kolar Gold Field,Kolara,12.96931,78.336106,2020,0.504,0.0848,0.504,0.504,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kolar Gold Field,Kolara,12.96931,78.336106,2021,0.5006,0.1626,0.5006,0.5006,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kolar Gold Field,Kolara,12.96931,78.336106,2022,0.5622,0.1136,0.5622,0.5622,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kolar Gold Field,Kolara,12.96931,78.336106,2023,0.5382,0.1023,0.5382,0.5382,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-North,Bengaluru (Urban),13.024381,77.505238,2019,0.436,0.166,0.436,0.436,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-North,Bengaluru (Urban),13.024381,77.505238,2020,0.4843,0.162,0.4843,0.4843,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-North,Bengaluru (Urban),13.024381,77.505238,2021,0.453,0.1248,0.453,0.453,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bangalore-North,Bengaluru (Urban),13.024381,77.505238,2022,0.5681,0.1742,0.5681,0.5681,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-North,Bengaluru (Urban),13.024381,77.505238,2023,0.505,0.1649,0.505,0.505,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-South,Bengaluru (Urban),12.885124,77.496843,2019,0.4616,0.1615,0.4616,0.4616,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-South,Bengaluru (Urban),12.885124,77.496843,2020,0.5756,0.1133,0.5756,0.5756,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-South,Bengaluru (Urban),12.885124,77.496843,2021,0.5749,0.0976,0.5749,0.5749,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bangalore-South,Bengaluru (Urban),12.885124,77.496843,2022,0.6163,0.1132,0.6163,0.6163,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-South,Bengaluru (Urban),12.885124,77.496843,2023,0.566,0.1216,0.566,0.566,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Anekal,Bengaluru (Urban),12.790567,77.695032,2019,0.3326,0.1981,0.3326,0.3326,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Anekal,Bengaluru (Urban),12.790567,77.695032,2020,0.593,0.1117,0.593,0.593,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Anekal,Bengaluru (Urban),12.790567,77.695032,2021,0.5658,0.0971,0.5658,0.5658,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Anekal,Bengaluru (Urban),12.790567,77.695032,2022,0.6114,0.1202,0.6114,0.6114,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Anekal,Bengaluru (Urban),12.790567,77.695032,2023,0.5543,0.1249,0.5543,0.5543,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-East,Bengaluru (Urban),13.004085,77.704398,2019,0.2473,0.1274,0.2473,0.2473,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-East,Bengaluru (Urban),13.004085,77.704398,2020,0.2796,0.1199,0.2796,0.2796,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-East,Bengaluru (Urban),13.004085,77.704398,2021,0.2527,0.0968,0.2527,0.2527,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bangalore-East,Bengaluru (Urban),13.004085,77.704398,2022,0.2999,0.1146,0.2999,0.2999,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangalore-East,Bengaluru (Urban),13.004085,77.704398,2023,0.2668,0.1056,0.2668,0.2668,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nelamangala,Bengaluru (Rural),13.174285,77.313711,2019,0.4877,0.1492,0.4877,0.4877,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nelamangala,Bengaluru (Rural),13.174285,77.313711,2020,0.5092,0.1359,0.5092,0.5092,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nelamangala,Bengaluru (Rural),13.174285,77.313711,2021,0.5109,0.12,0.5109,0.5109,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Nelamangala,Bengaluru (Rural),13.174285,77.313711,2022,0.6875,0.1038,0.6875,0.6875,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nelamangala,Bengaluru (Rural),13.174285,77.313711,2023,0.5419,0.1135,0.5419,0.5419,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Doddaballapura,Bengaluru (Rural),13.3349,77.473563,2019,0.6648,0.1112,0.6648,0.6648,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Doddaballapura,Bengaluru (Rural),13.3349,77.473563,2020,0.5698,0.1252,0.5698,0.5698,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Doddaballapura,Bengaluru (Rural),13.3349,77.473563,2021,0.6015,0.1047,0.6015,0.6015,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Doddaballapura,Bengaluru (Rural),13.3349,77.473563,2022,0.664,0.0995,0.664,0.664,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Doddaballapura,Bengaluru (Rural),13.3349,77.473563,2023,0.6154,0.1118,0.6154,0.6154,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devanahalli,Bengaluru (Rural),13.257924,77.70946,2019,0.4444,0.1408,0.4444,0.4444,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devanahalli,Bengaluru (Rural),13.257924,77.70946,2020,0.4775,0.1419,0.4775,0.4775,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devanahalli,Bengaluru (Rural),13.257924,77.70946,2021,0.4295,0.1214,0.4295,0.4295,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Devanahalli,Bengaluru (Rural),13.257924,77.70946,2022,0.5123,0.1679,0.5123,0.5123,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devanahalli,Bengaluru (Rural),13.257924,77.70946,2023,0.4204,0.1562,0.4204,0.4204,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hoskote,Bengaluru (Rural),13.094117,77.85133,2019,0.4933,0.1322,0.4933,0.4933,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hoskote,Bengaluru (Rural),13.094117,77.85133,2020,0.6195,0.1162,0.6195,0.6195,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hoskote,Bengaluru (Rural),13.094117,77.85133,2021,0.6171,0.0942,0.6171,0.6171,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hoskote,Bengaluru (Rural),13.094117,77.85133,2022,0.7184,0.088,0.7184,0.7184,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hoskote,Bengaluru (Rural),13.094117,77.85133,2023,0.6642,0.1098,0.6642,0.6642,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Krishnarajpet,Mandya,12.678222,76.479894,2019,0.7219,0.065,0.7219,0.7219,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Krishnarajpet,Mandya,12.678222,76.479894,2020,0.5719,0.0551,0.5719,0.5719,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Krishnarajpet,Mandya,12.678222,76.479894,2021,0.5426,0.149,0.5426,0.5426,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Krishnarajpet,Mandya,12.678222,76.479894,2022,0.6402,0.0918,0.6402,0.6402,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Krishnarajpet,Mandya,12.678222,76.479894,2023,0.0716,0.0404,0.0716,0.0716,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nagamangala,Mandya,12.859138,76.738078,2019,0.5397,0.101,0.5397,0.5397,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nagamangala,Mandya,12.859138,76.738078,2020,0.4297,0.1092,0.4297,0.4297,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nagamangala,Mandya,12.859138,76.738078,2021,0.5118,0.0983,0.5118,0.5118,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Nagamangala,Mandya,12.859138,76.738078,2022,0.5709,0.0911,0.5709,0.5709,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Nagamangala,Mandya,12.859138,76.738078,2023,0.5718,0.1036,0.5718,0.5718,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Pandavpura,Mandya,12.548604,76.644966,2019,0.6256,0.1135,0.6256,0.6256,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Pandavpura,Mandya,12.548604,76.644966,2020,0.646,0.0973,0.646,0.646,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Pandavpura,Mandya,12.548604,76.644966,2021,0.4638,0.2176,0.4638,0.4638,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Pandavpura,Mandya,12.548604,76.644966,2022,0.5888,0.0921,0.5888,0.5888,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Pandavpura,Mandya,12.548604,76.644966,2023,0.6575,0.1156,0.6575,0.6575,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srirangapatna,Mandya,12.41415,76.741217,2019,0.6718,0.1142,0.6718,0.6718,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srirangapatna,Mandya,12.41415,76.741217,2020,0.5964,0.1108,0.5964,0.5964,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srirangapatna,Mandya,12.41415,76.741217,2021,0.006,0.004,0.006,0.006,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Srirangapatna,Mandya,12.41415,76.741217,2022,0.7242,0.0898,0.7242,0.7242,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Srirangapatna,Mandya,12.41415,76.741217,2023,0.7209,0.1048,0.7209,0.7209,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mandya,Mandya,12.598052,76.860715,2019,0.6653,0.1161,0.6653,0.6653,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mandya,Mandya,12.598052,76.860715,2020,0.6191,0.1198,0.6191,0.6191,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mandya,Mandya,12.598052,76.860715,2021,0.6492,0.0792,0.6492,0.6492,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mandya,Mandya,12.598052,76.860715,2022,0.6699,0.0801,0.6699,0.6699,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mandya,Mandya,12.598052,76.860715,2023,0.6952,0.0721,0.6952,0.6952,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Maddur,Mandya,12.611963,77.025814,2019,0.4987,0.1746,0.4987,0.4987,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Maddur,Mandya,12.611963,77.025814,2020,0.652,0.1164,0.652,0.652,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Maddur,Mandya,12.611963,77.025814,2021,0.6565,0.1077,0.6565,0.6565,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Maddur,Mandya,12.611963,77.025814,2022,0.6784,0.0921,0.6784,0.6784,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Maddur,Mandya,12.611963,77.025814,2023,0.6132,0.1161,0.6132,0.6132,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malavalli,Mandya,12.361567,77.120475,2019,0.6599,0.0563,0.6599,0.6599,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malavalli,Mandya,12.361567,77.120475,2020,0.6278,0.0477,0.6278,0.6278,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malavalli,Mandya,12.361567,77.120475,2021,0.6264,0.0385,0.6264,0.6264,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Malavalli,Mandya,12.361567,77.120475,2022,0.6686,0.0586,0.6686,0.6686,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Malavalli,Mandya,12.361567,77.120475,2023,0.6059,0.0634,0.6059,0.6059,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Sakleshpura,Hassan,12.863688,75.740942,2019,0.7636,0.1074,0.7636,0.7636,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Sakleshpura,Hassan,12.863688,75.740942,2020,0.7795,0.0768,0.7795,0.7795,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Sakleshpura,Hassan,12.863688,75.740942,2021,0.7852,0.0693,0.7852,0.7852,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Sakleshpura,Hassan,12.863688,75.740942,2022,0.802,0.0628,0.802,0.802,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Sakleshpura,Hassan,12.863688,75.740942,2023,0.7063,0.1124,0.7063,0.7063,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Belur,Hassan,13.150593,75.902773,2019,0.4991,0.1315,0.4991,0.4991,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Belur,Hassan,13.150593,75.902773,2020,0.4199,0.0591,0.4199,0.4199,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Belur,Hassan,13.150593,75.902773,2021,0.5417,0.065,0.5417,0.5417,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Belur,Hassan,13.150593,75.902773,2022,0.491,0.0611,0.491,0.491,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Belur,Hassan,13.150593,75.902773,2023,0.4076,0.0596,0.4076,0.4076,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Arsikere,Hassan,13.315702,76.250698,2019,0.4769,0.1778,0.4769,0.4769,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Arsikere,Hassan,13.315702,76.250698,2020,0.3853,0.1237,0.3853,0.3853,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Arsikere,Hassan,13.315702,76.250698,2021,0.4635,0.1738,0.4635,0.4635,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Arsikere,Hassan,13.315702,76.250698,2022,0.402,0.1557,0.402,0.402,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Arsikere,Hassan,13.315702,76.250698,2023,0.2987,0.1237,0.2987,0.2987,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Hassan,Hassan,13.007913,76.136343,2019,0.3864,0.1686,0.3864,0.3864,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hassan,Hassan,13.007913,76.136343,2020,0.35,0.2209,0.35,0.35,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Hassan,Hassan,13.007913,76.136343,2021,0.3832,0.3338,0.3832,0.3832,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hassan,Hassan,13.007913,76.136343,2022,0.4699,0.2602,0.4699,0.4699,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Hassan,Hassan,13.007913,76.136343,2023,0.416,0.1323,0.416,0.416,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Alur,Hassan,12.920379,75.952595,2019,0.4913,0.1223,0.4913,0.4913,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Alur,Hassan,12.920379,75.952595,2020,0.4669,0.1205,0.4669,0.4669,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Alur,Hassan,12.920379,75.952595,2021,0.5586,0.1174,0.5586,0.5586,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Alur,Hassan,12.920379,75.952595,2022,0.5301,0.1296,0.5301,0.5301,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Alur,Hassan,12.920379,75.952595,2023,0.3163,0.238,0.3163,0.3163,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Arkalgud,Hassan,12.682271,76.062652,2019,0.5028,0.1084,0.5028,0.5028,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Arkalgud,Hassan,12.682271,76.062652,2020,0.4441,0.0508,0.4441,0.4441,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Arkalgud,Hassan,12.682271,76.062652,2021,0.5355,0.0741,0.5355,0.5355,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Arkalgud,Hassan,12.682271,76.062652,2022,0.5263,0.1121,0.5263,0.5263,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Arkalgud,Hassan,12.682271,76.062652,2023,0.2328,0.2006,0.2328,0.2328,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Holenarasipura,Hassan,12.760243,76.252613,2019,0.7856,0.0325,0.7856,0.7856,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Holenarasipura,Hassan,12.760243,76.252613,2020,0.6341,0.0584,0.6341,0.6341,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Holenarasipura,Hassan,12.760243,76.252613,2021,0.6299,0.0602,0.6299,0.6299,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Holenarasipura,Hassan,12.760243,76.252613,2022,0.6962,0.0672,0.6962,0.6962,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Holenarasipura,Hassan,12.760243,76.252613,2023,0.5878,0.0672,0.5878,0.5878,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channarayapatna,Hassan,12.973208,76.444995,2019,0.5543,0.092,0.5543,0.5543,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Channarayapatna,Hassan,12.973208,76.444995,2020,0.4745,0.0843,0.4745,0.4745,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Channarayapatna,Hassan,12.973208,76.444995,2021,0.5032,0.1096,0.5032,0.5032,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Channarayapatna,Hassan,12.973208,76.444995,2022,0.5549,0.1001,0.5549,0.5549,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Channarayapatna,Hassan,12.973208,76.444995,2023,0.4373,0.0865,0.4373,0.4373,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mangaluru,Dakshina Kannada,12.949027,74.886586,2019,0.7358,0.1021,0.7358,0.7358,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mangaluru,Dakshina Kannada,12.949027,74.886586,2020,0.709,0.0742,0.709,0.709,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mangaluru,Dakshina Kannada,12.949027,74.886586,2021,0.7531,0.0719,0.7531,0.7531,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mangaluru,Dakshina Kannada,12.949027,74.886586,2022,0.7152,0.1168,0.7152,0.7152,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mangaluru,Dakshina Kannada,12.949027,74.886586,2023,0.7656,0.0999,0.7656,0.7656,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bantwal,Dakshina Kannada,12.848026,75.082421,2019,0.8204,0.0531,0.8204,0.8204,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Bantwal,Dakshina Kannada,12.848026,75.082421,2020,0.7748,0.0645,0.7748,0.7748,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Bantwal,Dakshina Kannada,12.848026,75.082421,2021,0.7876,0.0682,0.7876,0.7876,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bantwal,Dakshina Kannada,12.848026,75.082421,2022,0.788,0.0845,0.788,0.788,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bantwal,Dakshina Kannada,12.848026,75.082421,2023,0.7861,0.0771,0.7861,0.7861,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Belthangady,Dakshina Kannada,12.998325,75.322276,2019,0.7532,0.1063,0.7532,0.7532,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Belthangady,Dakshina Kannada,12.998325,75.322276,2020,0.7326,0.0922,0.7326,0.7326,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Belthangady,Dakshina Kannada,12.998325,75.322276,2021,0.7391,0.1151,0.7391,0.7391,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Belthangady,Dakshina Kannada,12.998325,75.322276,2022,0.7645,0.1093,0.7645,0.7645,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Belthangady,Dakshina Kannada,12.998325,75.322276,2023,0.7398,0.1461,0.7398,0.7398,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Puttur,Dakshina Kannada,12.713862,75.241338,2019,0.7971,0.0855,0.7971,0.7971,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Puttur,Dakshina Kannada,12.713862,75.241338,2020,0.7723,0.0945,0.7723,0.7723,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Puttur,Dakshina Kannada,12.713862,75.241338,2021,0.7759,0.0932,0.7759,0.7759,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Puttur,Dakshina Kannada,12.713862,75.241338,2022,0.7939,0.1022,0.7939,0.7939,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Puttur,Dakshina Kannada,12.713862,75.241338,2023,0.7938,0.0927,0.7938,0.7938,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Sullia,Dakshina Kannada,12.583936,75.461174,2019,0.8323,0.0582,0.8323,0.8323,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Sullia,Dakshina Kannada,12.583936,75.461174,2020,0.8194,0.0472,0.8194,0.8194,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Sullia,Dakshina Kannada,12.583936,75.461174,2021,0.8104,0.069,0.8104,0.8104,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Sullia,Dakshina Kannada,12.583936,75.461174,2022,0.8279,0.0541,0.8279,0.8279,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Sullia,Dakshina Kannada,12.583936,75.461174,2023,0.8163,0.0597,0.8163,0.8163,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Moodubidire,Dakshina Kannada,13.080749,75.001751,2019,0.7142,0.1193,0.7142,0.7142,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Moodubidire,Dakshina Kannada,13.080749,75.001751,2020,0.754,0.0961,0.754,0.754,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Moodubidire,Dakshina Kannada,13.080749,75.001751,2021,0.7352,0.1061,0.7352,0.7352,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Moodubidire,Dakshina Kannada,13.080749,75.001751,2022,0.6919,0.1485,0.6919,0.6919,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Moodubidire,Dakshina Kannada,13.080749,75.001751,2023,0.7548,0.1166,0.7548,0.7548,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kadaba,Dakshina Kannada,12.760977,75.484143,2019,0.7832,0.0788,0.7832,0.7832,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kadaba,Dakshina Kannada,12.760977,75.484143,2020,0.7872,0.0585,0.7872,0.7872,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kadaba,Dakshina Kannada,12.760977,75.484143,2021,0.8057,0.0576,0.8057,0.8057,1,landsat-9,Landsat C2 L2 (Planetary Computer)
