point_id_yr,year,avg_monthly_rainfall_mm,max_temp_c,min_temp_c,avg_humidity_pct,avg_root_zone_wetness,api_source
ALN_001_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_001_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_002_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_002_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_002_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_002_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_002_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_003_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_003_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_003_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_003_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_003_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_004_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_004_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_004_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_004_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_004_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_005_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_005_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_005_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_005_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_005_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_006_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_006_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_006_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_006_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_006_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_007_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_007_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_007_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_007_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_007_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_008_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_008_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_008_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_008_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_008_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ALN_009_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
ALN_009_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
ALN_009_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
ALN_009_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
ALN_009_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
ANN_000_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_000_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_000_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_000_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_000_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_001_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_001_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_001_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_001_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_001_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_002_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_002_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_002_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_002_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_002_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_003_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_003_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_003_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_003_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_003_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_004_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_004_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_004_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_004_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_004_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_005_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_005_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_005_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_005_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_005_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_006_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_006_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_006_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_006_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_006_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_007_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_007_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_007_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_007_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_007_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_008_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_008_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_008_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_008_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_008_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
ANN_009_2019,2019,2.45,34.94,17.82,62.52,0.68,NASA POWER (Regional 0.5° Grid)
ANN_009_2020,2020,3.01,33.88,17.53,68.48,0.71,NASA POWER (Regional 0.5° Grid)
ANN_009_2021,2021,2.58,33.8,16.97,68.32,0.68,NASA POWER (Regional 0.5° Grid)
ANN_009_2022,2022,2.64,34.22,16.85,67.41,0.69,NASA POWER (Regional 0.5° Grid)
ANN_009_2023,2023,1.48,35.65,17.76,57.92,0.63,NASA POWER (Regional 0.5° Grid)
KAR_000_2019,2019,12.08,31.52,22.65,76.77,0.72,NASA POWER (Regional 0.5° Grid)
KAR_000_2020,2020,13.21,31.18,22.64,79.98,0.75,NASA POWER (Regional 0.5° Grid)
KAR_000_2021,2021,10.87,30.74,22.44,80.28,0.78,NASA POWER (Regional 0.5° Grid)
KAR_000_2022,2022,9.22,30.66,22.12,80.79,0.75,NASA POWER (Regional 0.5° Grid)
KAR_000_2023,2023,8.38,31.76,22.7,76.07,0.7,NASA POWER (Regional 0.5° Grid)
KAR_001_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_001_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_001_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_001_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_001_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_002_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_002_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_002_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_002_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_002_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_003_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_003_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_003_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_003_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_003_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_004_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_004_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_004_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_004_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_004_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_005_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_005_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_005_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_005_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_005_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_006_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_006_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_006_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_006_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_006_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_007_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_007_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_007_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_007_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_007_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_008_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
KAR_008_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
KAR_008_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
KAR_008_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
KAR_008_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
KAR_009_2019,2019,12.08,31.52,22.65,76.77,0.72,NASA POWER (Regional 0.5° Grid)
KAR_009_2020,2020,13.21,31.18,22.64,79.98,0.75,NASA POWER (Regional 0.5° Grid)
KAR_009_2021,2021,10.87,30.74,22.44,80.28,0.78,NASA POWER (Regional 0.5° Grid)
KAR_009_2022,2022,9.22,30.66,22.12,80.79,0.75,NASA POWER (Regional 0.5° Grid)
KAR_009_2023,2023,8.38,31.76,22.7,76.07,0.7,NASA POWER (Regional 0.5° Grid)
JOI_000_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_000_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_000_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_000_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_000_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
JOI_001_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_001_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_001_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_001_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_001_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
JOI_002_2019,2019,7.89,34.28,18.57,71.04,0.68,NASA POWER (Regional 0.5° Grid)
JOI_002_2020,2020,7.48,33.64,18.08,75.28,0.7,NASA POWER (Regional 0.5° Grid)
JOI_002_2021,2021,6.74,33.01,18.16,76.95,0.71,NASA POWER (Regional 0.5° Grid)
JOI_002_2022,2022,5.29,34.21,17.51,75.4,0.68,NASA POWER (Regional 0.5° Grid)
JOI_002_2023,2023,4.83,34.54,18.25,67.74,0.63,NASA POWER (Regional 0.5° Grid)
JOI_003_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_003_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_003_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_003_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_003_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
JOI_004_2019,2019,7.89,34.28,18.57,71.04,0.68,NASA POWER (Regional 0.5° Grid)
JOI_004_2020,2020,7.48,33.64,18.08,75.28,0.7,NASA POWER (Regional 0.5° Grid)
JOI_004_2021,2021,6.74,33.01,18.16,76.95,0.71,NASA POWER (Regional 0.5° Grid)
JOI_004_2022,2022,5.29,34.21,17.51,75.4,0.68,NASA POWER (Regional 0.5° Grid)
JOI_004_2023,2023,4.83,34.54,18.25,67.74,0.63,NASA POWER (Regional 0.5° Grid)
JOI_005_2019,2019,7.89,34.28,18.57,71.04,0.68,NASA POWER (Regional 0.5° Grid)
JOI_005_2020,2020,7.48,33.64,18.08,75.28,0.7,NASA POWER (Regional 0.5° Grid)
JOI_005_2021,2021,6.74,33.01,18.16,76.95,0.71,NASA POWER (Regional 0.5° Grid)
JOI_005_2022,2022,5.29,34.21,17.51,75.4,0.68,NASA POWER (Regional 0.5° Grid)
JOI_005_2023,2023,4.83,34.54,18.25,67.74,0.63,NASA POWER (Regional 0.5° Grid)
JOI_006_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_006_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_006_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_006_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_006_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
JOI_007_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_007_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_007_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_007_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_007_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
JOI_008_2019,2019,7.89,34.28,18.57,71.04,0.68,NASA POWER (Regional 0.5° Grid)
JOI_008_2020,2020,7.48,33.64,18.08,75.28,0.7,NASA POWER (Regional 0.5° Grid)
JOI_008_2021,2021,6.74,33.01,18.16,76.95,0.71,NASA POWER (Regional 0.5° Grid)
JOI_008_2022,2022,5.29,34.21,17.51,75.4,0.68,NASA POWER (Regional 0.5° Grid)
JOI_008_2023,2023,4.83,34.54,18.25,67.74,0.63,NASA POWER (Regional 0.5° Grid)
JOI_009_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
JOI_009_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
JOI_009_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
JOI_009_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
JOI_009_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
HAL_000_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
HAL_000_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
HAL_000_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
HAL_000_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
HAL_000_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
HAL_001_2019,2019,5.13,33.99,18.41,69.16,0.71,NASA POWER (Regional 0.5° Grid)
HAL_001_2020,2020,5.88,32.88,17.63,75.75,0.73,NASA POWER (Regional 0.5° Grid)
HAL_001_2021,2021,4.99,32.57,17.34,76.13,0.74,NASA POWER (Regional 0.5° Grid)
HAL_001_2022,2022,4.33,33.33,17.08,76.18,0.71,NASA POWER (Regional 0.5° Grid)
HAL_001_2023,2023,3.3,34.27,17.9,66.67,0.65,NASA POWER (Regional 0.5° Grid)
HAL_002_2019,2019,5.13,33.99,18.41,69.16,0.71,NASA POWER (Regional 0.5° Grid)
HAL_002_2020,2020,5.88,32.88,17.63,75.75,0.73,NASA POWER (Regional 0.5° Grid)
HAL_002_2021,2021,4.99,32.57,17.34,76.13,0.74,NASA POWER (Regional 0.5° Grid)
HAL_002_2022,2022,4.33,33.33,17.08,76.18,0.71,NASA POWER (Regional 0.5° Grid)
HAL_002_2023,2023,3.3,34.27,17.9,66.67,0.65,NASA POWER (Regional 0.5° Grid)
HAL_003_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_003_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_003_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_003_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_003_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_004_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_004_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_004_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_004_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_004_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_005_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_005_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_005_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_005_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_005_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_006_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_006_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_006_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_006_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_006_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_007_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_007_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_007_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_007_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_007_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_008_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_008_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_008_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_008_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_008_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
HAL_009_2019,2019,4.33,34.05,17.53,67.06,0.7,NASA POWER (Regional 0.5° Grid)
HAL_009_2020,2020,4.41,33.01,16.93,72.69,0.72,NASA POWER (Regional 0.5° Grid)
HAL_009_2021,2021,3.87,32.75,16.77,72.91,0.7,NASA POWER (Regional 0.5° Grid)
HAL_009_2022,2022,3.41,33.7,16.36,71.82,0.69,NASA POWER (Regional 0.5° Grid)
HAL_009_2023,2023,2.41,34.64,17.18,62.57,0.62,NASA POWER (Regional 0.5° Grid)
YEL_000_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
YEL_000_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
YEL_000_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
YEL_000_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
YEL_000_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
YEL_001_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
YEL_001_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
YEL_001_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
YEL_001_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
YEL_001_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
YEL_002_2019,2019,10.17,33.23,19.92,75.59,0.71,NASA POWER (Regional 0.5° Grid)
YEL_002_2020,2020,10.06,32.66,19.52,80.29,0.74,NASA POWER (Regional 0.5° Grid)
YEL_002_2021,2021,9.22,32.1,19.42,81.18,0.76,NASA POWER (Regional 0.5° Grid)
YEL_002_2022,2022,7.3,32.51,19.13,81.44,0.72,NASA POWER (Regional 0.5° Grid)
YEL_002_2023,2023,6.65,33.28,19.55,74.81,0.68,NASA POWER (Regional 0.5° Grid)
YEL_003_2019,2019,5.13,33.99,18.41,69.16,0.71,NASA POWER (Regional 0.5° Grid)
YEL_003_2020,2020,5.88,32.88,17.63,75.75,0.73,NASA POWER (Regional 0.5° Grid)
YEL_003_2021,2021,4.99,32.57,17.34,76.13,0.74,NASA POWER (Regional 0.5° Grid)
YEL_003_2022,2022,4.33,33.33,17.08,76.18,0.71,NASA POWER (Regional 0.5° Grid)
YEL_003_2023,2023,3.3,34.27,17.9,66.67,0.65,NASA POWER (Regional 0.5° Grid)
YEL_004_2019,2019,5.13,33.99,18.41,69.16,0.71,NASA POWER (Regional 0.5° Grid)
YEL_004_2020,2020,5.88,32.88,17.63,75.75,0.73,NASA POWER (Regional 0.5° Grid)
YEL_004_2021,2021,4.99,32.57,17.34,76.13,0.74,NASA POWER (Regional 0.5° Grid)
YEL_004_2022,2022,4.33,33.33,17.08,76.18,0.71,NASA POWER (Regional 0.5° Grid)
YEL_004_2023,2023,3.3,34.27,17.9,66.67,0.65,NASA POWER (Regional 0.5° Grid)
YEL_005_2019,2019,5.13,33.99,18.41,69.16,0.71,NASA POWER (Regional 0.5° Grid)
