point_id,taluk,latitude,longitude,clay_pct,sand_pct,silt_pct,pH,nitrogen_g_per_kg,organic_carbon_dg_per_kg,bulk_density_cg_per_cm3,api_source
TUR_000,Turuvekere,13.240295550373718,76.69391148643763,25.2,56.0,18.8,6.8,1.54,195.0,140.0,ISRIC SoilGrids v2.0
TUR_001,Turuvekere,13.130078213287383,76.79971547853741,32.9,48.5,18.6,6.6,1.43,187.0,142.0,ISRIC SoilGrids v2.0
TUR_002,Turuvekere,13.181305099865535,76.62908758848013,30.2,46.4,23.4,6.7,2.09,269.0,141.0,ISRIC SoilGrids v2.0
TUR_003,Turuvekere,13.221747948054542,76.61304939472737,28.8,49.5,21.8,6.8,1.69,193.0,139.0,ISRIC SoilGrids v2.0
TUR_004,Turuvekere,13.275437553880181,76.76120643006956,28.0,54.0,18.0,6.9,1.27,198.0,138.0,ISRIC SoilGrids v2.0
TUR_005,Turuvekere,13.226368094581828,76.67083375706443,25.3,54.0,20.6,6.8,1.4,190.0,136.0,ISRIC SoilGrids v2.0
TUR_006,Turuvekere,13.066585951223894,76.78939928492035,30.3,49.9,19.8,7.0,1.39,188.0,143.0,ISRIC SoilGrids v2.0
TUR_007,Turuvekere,13.087828578385018,76.61045725086038,27.8,49.7,22.5,6.5,1.31,198.0,139.0,ISRIC SoilGrids v2.0
TUR_008,Turuvekere,13.073413908423548,76.67956050682977,26.9,52.2,20.9,6.6,1.49,196.0,142.0,ISRIC SoilGrids v2.0
TUR_009,Turuvekere,13.106333892274927,76.90216341901615,31.0,49.0,20.0,6.9,1.53,177.0,141.0,ISRIC SoilGrids v2.0
KUN_000,Kunigal,13.067022633221718,77.05684212602942,22.9,52.7,24.4,6.6,1.58,199.0,138.0,ISRIC SoilGrids v2.0
KUN_001,Kunigal,12.985693672358208,77.09406002436737,,,,,,,,
KUN_002,Kunigal,12.88942623514613,76.93101211394087,32.8,44.5,22.7,6.6,1.72,186.0,139.0,ISRIC SoilGrids v2.0
KUN_003,Kunigal,13.046178435057138,76.96406624340005,33.7,44.1,22.2,6.8,1.73,172.0,140.0,ISRIC SoilGrids v2.0
KUN_004,Kunigal,13.09505622816567,76.99029896239196,30.2,48.6,21.2,6.8,1.71,176.0,138.0,ISRIC SoilGrids v2.0
KUN_005,Kunigal,12.824170777849817,77.09447596334196,26.3,55.3,18.3,6.4,1.42,213.0,139.0,ISRIC SoilGrids v2.0
KUN_006,Kunigal,12.969945662648106,77.00849707480907,,,,,,,,
KUN_007,Kunigal,13.108562979182816,77.01841798880459,25.4,54.9,19.7,6.5,1.34,196.0,139.0,ISRIC SoilGrids v2.0
KUN_008,Kunigal,13.065940668885645,77.05199522972637,23.2,52.9,23.9,6.5,1.56,187.0,141.0,ISRIC SoilGrids v2.0
KUN_009,Kunigal,12.940071962374557,76.98205981499895,26.5,55.9,17.6,6.7,1.59,213.0,136.0,ISRIC SoilGrids v2.0
SRI_000,Srinivaspura,13.508881165082352,78.25243536634024,30.2,49.3,20.5,7.0,1.23,169.0,148.0,ISRIC SoilGrids v2.0
SRI_001,Srinivaspura,13.280285666923811,78.2981123711422,31.1,44.8,24.1,6.9,1.27,185.0,144.0,ISRIC SoilGrids v2.0
SRI_002,Srinivaspura,13.450250649288568,78.36870102907878,30.4,45.8,23.8,6.8,1.43,253.0,134.0,ISRIC SoilGrids v2.0
SRI_003,Srinivaspura,13.241918717478894,78.25720506407102,,,,,,,,ISRIC SoilGrids v2.0
SRI_004,Srinivaspura,13.311450567439957,78.29136519953572,32.1,45.5,22.4,7.0,1.31,186.0,141.0,ISRIC SoilGrids v2.0
SRI_005,Srinivaspura,13.529194295655145,78.34706468132977,25.9,49.9,24.3,6.8,1.59,236.0,133.0,ISRIC SoilGrids v2.0
SRI_006,Srinivaspura,13.504379444448467,78.23723551575222,31.5,47.9,20.7,6.7,1.13,186.0,147.0,ISRIC SoilGrids v2.0
SRI_007,Srinivaspura,13.248310645507937,78.26598610988992,29.6,43.9,26.5,7.1,1.35,179.0,145.0,ISRIC SoilGrids v2.0
SRI_008,Srinivaspura,13.542870294820263,78.22559150860575,32.7,45.7,21.5,7.0,1.07,188.0,146.0,ISRIC SoilGrids v2.0
SRI_009,Srinivaspura,13.31511286590233,78.12252504711672,27.1,53.1,19.7,6.9,1.22,188.0,142.0,ISRIC SoilGrids v2.0
KOL_000,Kolara,13.069278264616907,78.2432542457657,28.2,49.3,22.4,6.9,1.16,191.0,141.0,ISRIC SoilGrids v2.0
KOL_001,Kolara,13.13235796857259,78.1543973722147,21.3,58.4,20.3,6.8,1.5,180.0,136.0,ISRIC SoilGrids v2.0
KOL_002,Kolara,13.098376038236308,78.21293749712538,26.4,48.4,25.2,6.8,1.26,195.0,140.0,ISRIC SoilGrids v2.0
KOL_003,Kolara,13.098929205923135,78.16007000589569,22.4,57.9,19.6,6.8,1.3,163.0,137.0,ISRIC SoilGrids v2.0
KOL_004,Kolara,13.274122854040979,77.97912739650924,,,,,,,,ISRIC SoilGrids v2.0
KOL_005,Kolara,13.078152366363627,78.08532702045123,23.4,56.1,20.6,6.6,1.24,180.0,136.0,ISRIC SoilGrids v2.0
KOL_006,Kolara,13.24420877933999,78.1816623690923,28.5,49.8,21.7,7.0,1.14,169.0,143.0,ISRIC SoilGrids v2.0
KOL_007,Kolara,13.17403051569852,77.97170985212547,22.7,53.2,24.1,6.7,1.65,193.0,137.0,ISRIC SoilGrids v2.0
KOL_008,Kolara,13.142944119220475,78.1235167551261,,,,,,,,ISRIC SoilGrids v2.0
KOL_009,Kolara,13.170377005334151,78.23387413977966,30.5,47.2,22.3,7.0,1.3,186.0,143.0,ISRIC SoilGrids v2.0
MAL_000,Malur,12.958242286340043,77.98011521208313,26.3,53.0,20.7,6.7,1.27,205.0,139.0,ISRIC SoilGrids v2.0
MAL_001,Malur,12.90919948981779,77.95990028844382,25.3,52.0,22.7,6.7,1.47,189.0,137.0,ISRIC SoilGrids v2.0
MAL_002,Malur,12.983998622056461,77.98603506172938,27.0,51.2,21.7,6.8,1.13,190.0,138.0,ISRIC SoilGrids v2.0
MAL_003,Malur,12.909432405169289,77.98442535966099,26.0,52.4,21.6,6.8,1.57,188.0,136.0,ISRIC SoilGrids v2.0
MAL_004,Malur,12.879696623582644,77.872191502883,26.8,54.1,19.1,6.5,1.43,188.0,138.0,ISRIC SoilGrids v2.0
MAL_005,Malur,12.948984345305385,77.89053097704833,25.3,56.2,18.5,6.7,1.22,187.0,136.0,ISRIC SoilGrids v2.0
MAL_006,Malur,12.975045475275623,77.936140269261,24.5,57.0,18.4,6.5,1.2,211.0,136.0,ISRIC SoilGrids v2.0
MAL_007,Malur,12.91646444305304,78.00370823408993,25.3,54.7,20.0,6.5,1.67,211.0,136.0,ISRIC SoilGrids v2.0
MAL_008,Malur,12.8857504707164,77.95216358619878,26.1,52.3,21.5,6.7,1.47,181.0,138.0,ISRIC SoilGrids v2.0
MAL_009,Malur,12.948075977431058,77.9125861763233,24.6,54.4,20.9,6.6,1.4,224.0,136.0,ISRIC SoilGrids v2.0
MUL_000,Mulabagilu,13.083318906405012,78.5044106440696,30.6,41.6,27.8,7.0,1.41,208.0,146.0,ISRIC SoilGrids v2.0
MUL_001,Mulabagilu,13.26105072333504,78.3863246301474,31.1,44.2,24.7,6.8,1.18,180.0,143.0,ISRIC SoilGrids v2.0
MUL_002,Mulabagilu,13.19489276943952,78.3585182365043,29.2,49.4,21.4,6.8,1.26,204.0,138.0,ISRIC SoilGrids v2.0
MUL_003,Mulabagilu,13.244464609230244,78.36330158862293,30.1,43.7,26.3,6.9,1.47,214.0,140.0,ISRIC SoilGrids v2.0
MUL_004,Mulabagilu,13.301609342829284,78.35175467706713,30.7,45.1,24.2,6.8,1.23,220.0,142.0,ISRIC SoilGrids v2.0
MUL_005,Mulabagilu,13.044630573310972,78.41201507742424,31.9,45.0,23.1,7.1,1.18,217.0,145.0,ISRIC SoilGrids v2.0
MUL_006,Mulabagilu,13.188994408044294,78.56119040777715,31.7,42.0,26.2,7.0,1.44,220.0,145.0,ISRIC SoilGrids v2.0
MUL_007,Mulabagilu,13.238138218443101,78.33459833390381,30.8,45.2,23.9,6.9,1.2,386.0,134.0,ISRIC SoilGrids v2.0
MUL_008,Mulabagilu,13.228676096722662,78.33297045429715,32.3,43.5,24.2,6.9,1.27,405.0,134.0,ISRIC SoilGrids v2.0
MUL_009,Mulabagilu,13.2644370742514,78.51923385688859,33.4,39.0,27.6,7.0,1.65,190.0,146.0,ISRIC SoilGrids v2.0
KOL_000,Kolar Gold Field,12.922048065189465,78.26461945645518,28.3,48.6,23.1,6.7,1.27,216.0,138.0,ISRIC SoilGrids v2.0
KOL_001,Kolar Gold Field,13.02808503673877,78.32033460738204,31.2,42.3,26.5,7.0,1.24,210.0,143.0,ISRIC SoilGrids v2.0
KOL_002,Kolar Gold Field,12.93935789756195,78.34274974776055,29.7,45.9,24.3,7.0,1.33,217.0,144.0,ISRIC SoilGrids v2.0
KOL_003,Kolar Gold Field,12.967620775307237,78.35412698309558,,,,,,,,
KOL_004,Kolar Gold Field,12.979501255024928,78.37086602459134,33.6,40.8,25.6,7.3,1.3,418.0,137.0,ISRIC SoilGrids v2.0
KOL_005,Kolar Gold Field,13.020670246243776,78.41142536597386,32.0,44.7,23.3,7.0,1.2,215.0,147.0,ISRIC SoilGrids v2.0
KOL_006,Kolar Gold Field,13.046019320576436,78.26084868367738,28.3,45.2,26.5,6.9,1.18,189.0,140.0,ISRIC SoilGrids v2.0
KOL_007,Kolar Gold Field,12.925757922679454,78.26549265982109,28.9,48.1,23.0,6.7,1.28,240.0,138.0,ISRIC SoilGrids v2.0
KOL_008,Kolar Gold Field,12.941750298864001,78.28884689303003,27.2,47.5,25.3,6.7,1.26,199.0,140.0,ISRIC SoilGrids v2.0
KOL_009,Kolar Gold Field,12.967975131339891,78.29025692799226,27.5,47.4,25.1,6.6,1.3,218.0,136.0,ISRIC SoilGrids v2.0
BAN_000,Bangalore-North,13.054956188728212,77.51798219536819,20.6,62.6,16.7,6.3,1.54,256.0,134.0,ISRIC SoilGrids v2.0
BAN_001,Bangalore-North,12.97066281740651,77.53233913140625,,,,,,,,ISRIC SoilGrids v2.0
BAN_002,Bangalore-North,13.00568790674163,77.42712400478182,22.6,58.6,18.9,6.5,1.43,189.0,135.0,ISRIC SoilGrids v2.0
BAN_003,Bangalore-North,12.97996413437496,77.54156288661135,,,,,,,,ISRIC SoilGrids v2.0
BAN_004,Bangalore-North,13.000575502439087,77.59780960551866,,,,,,,,ISRIC SoilGrids v2.0
BAN_005,Bangalore-North,12.967122016549988,77.57002209227129,,,,,,,,ISRIC SoilGrids v2.0
BAN_006,Bangalore-North,13.129545052069059,77.44035230886108,22.5,60.4,17.1,6.3,1.37,194.0,137.0,ISRIC SoilGrids v2.0
BAN_007,Bangalore-North,13.025497668243293,77.57330448027999,21.8,56.1,22.1,6.5,1.49,245.0,138.0,ISRIC SoilGrids v2.0
BAN_008,Bangalore-North,13.01004112729889,77.4447223861087,21.2,63.0,15.9,6.4,1.66,185.0,136.0,ISRIC SoilGrids v2.0
BAN_009,Bangalore-North,12.959423063979923,77.5135229041326,,,,,,,,ISRIC SoilGrids v2.0
BAN_000,Bangalore-South,12.824533797703438,77.4708130517177,19.9,61.8,18.3,6.5,1.7,169.0,138.0,ISRIC SoilGrids v2.0
BAN_001,Bangalore-South,12.944322413033921,77.60555175286278,,,,,,,,ISRIC SoilGrids v2.0
BAN_002,Bangalore-South,12.91892179660805,77.61483220414729,,,,,,,,ISRIC SoilGrids v2.0
BAN_003,Bangalore-South,12.898000856354107,77.36386649671749,21.7,58.4,19.9,6.5,1.54,198.0,136.0,ISRIC SoilGrids v2.0
BAN_004,Bangalore-South,12.7778819962969,77.52629590816515,26.1,51.7,22.2,6.6,1.73,201.0,136.0,ISRIC SoilGrids v2.0
BAN_005,Bangalore-South,12.90396242254746,77.55894660768892,,,,,,,,ISRIC SoilGrids v2.0
BAN_006,Bangalore-South,12.92773296585145,77.52268231346476,,,,,,,,ISRIC SoilGrids v2.0
BAN_007,Bangalore-South,12.892311291403628,77.59978594636564,,,,,,,,ISRIC SoilGrids v2.0
BAN_008,Bangalore-South,12.942800116326088,77.38596207490696,21.9,56.5,21.6,6.5,1.6,191.0,134.0,ISRIC SoilGrids v2.0
BAN_009,Bangalore-South,12.777744038962485,77.49358154037759,23.8,53.2,23.0,6.6,1.6,187.0,138.0,ISRIC SoilGrids v2.0
ANE_000,Anekal,12.814551990275891,77.65811873969703,24.4,54.6,21.0,6.4,1.66,260.0,135.0,ISRIC SoilGrids v2.0
ANE_001,Anekal,12.846796129630349,77.72350842129126,26.7,50.9,22.5,6.6,1.42,182.0,136.0,ISRIC SoilGrids v2.0
ANE_002,Anekal,12.800645420623951,77.79000245516868,27.5,51.1,21.4,6.6,1.47,183.0,137.0,ISRIC SoilGrids v2.0
ANE_003,Anekal,12.814419995331324,77.55829706735027,25.2,53.3,21.5,6.4,1.86,227.0,133.0,ISRIC SoilGrids v2.0
ANE_004,Anekal,12.84374174967341,77.71494409726039,26.3,51.5,22.2,6.6,1.48,173.0,136.0,ISRIC SoilGrids v2.0
ANE_005,Anekal,12.761959812593613,77.61497441975685,24.9,54.4,20.7,6.4,1.69,199.0,136.0,ISRIC SoilGrids v2.0
ANE_006,Anekal,12.818178602137849,77.78532893830862,26.7,51.9,21.4,6.7,1.49,192.0,136.0,ISRIC SoilGrids v2.0
ANE_007,Anekal,12.86101962679289,77.76603874893308,27.2,51.1,21.7,6.6,1.47,180.0,134.0,ISRIC SoilGrids v2.0
ANE_008,Anekal,12.819926082924933,77.60061280880724,24.8,51.7,23.6,6.3,2.07,249.0,134.0,ISRIC SoilGrids v2.0
ANE_009,Anekal,12.908597758277628,77.79762541957813,27.9,50.6,21.5,6.6,1.16,199.0,136.0,ISRIC SoilGrids v2.0
BAN_000,Bangalore-East,12.949130247089284,77.73302626818324,,,,,,,,ISRIC SoilGrids v2.0
BAN_001,Bangalore-East,12.980928216227394,77.74384104774144,27.0,52.8,20.2,6.5,1.38,196.0,136.0,ISRIC SoilGrids v2.0
BAN_002,Bangalore-East,13.06221696778416,77.6886871958639,22.3,57.3,20.4,6.6,1.43,197.0,136.0,ISRIC SoilGrids v2.0
BAN_003,Bangalore-East,12.981042781996452,77.66961987359122,23.2,57.4,19.4,6.3,1.78,228.0,138.0,ISRIC SoilGrids v2.0
BAN_004,Bangalore-East,12.962666844539742,77.6684760829899,,,,,,,,ISRIC SoilGrids v2.0
BAN_005,Bangalore-East,13.069706836425397,77.69622490045384,22.2,59.8,17.9,6.6,1.47,172.0,134.0,ISRIC SoilGrids v2.0
BAN_006,Bangalore-East,13.00071363473006,77.66580375260699,22.9,58.4,18.7,6.5,1.55,212.0,136.0,ISRIC SoilGrids v2.0
BAN_007,Bangalore-East,12.938928895356208,77.72305181665565,27.2,50.4,22.4,6.5,1.62,233.0,134.0,ISRIC SoilGrids v2.0
BAN_008,Bangalore-East,13.099921759452277,77.65019361672924,,,,,,,,ISRIC SoilGrids v2.0
BAN_009,Bangalore-East,13.013547979517323,77.73283665081509,25.9,56.0,18.1,6.5,1.59,175.0,135.0,ISRIC SoilGrids v2.0
NEL_000,Nelamangala,12.982908683421623,77.34480488522102,21.5,55.9,22.6,6.5,1.53,182.0,138.0,ISRIC SoilGrids v2.0
NEL_001,Nelamangala,13.154733328696764,77.33743400565857,18.5,64.2,17.3,6.5,1.49,181.0,138.0,ISRIC SoilGrids v2.0
NEL_002,Nelamangala,13.101031114121012,77.31942726103927,19.5,65.0,15.6,6.5,1.32,183.0,138.0,ISRIC SoilGrids v2.0
NEL_003,Nelamangala,13.229041045480795,77.19295436476087,21.8,62.6,15.6,6.4,1.36,179.0,137.0,ISRIC SoilGrids v2.0
NEL_004,Nelamangala,13.154446045460887,77.31752213799578,19.0,64.9,16.1,6.4,1.6,174.0,139.0,ISRIC SoilGrids v2.0
NEL_005,Nelamangala,13.238905663388861,77.24411217726764,21.3,65.7,13.0,6.3,1.22,154.0,136.0,ISRIC SoilGrids v2.0
NEL_006,Nelamangala,13.203298697313937,77.24519189845712,20.0,64.4,15.6,6.3,1.62,198.0,136.0,ISRIC SoilGrids v2.0
NEL_007,Nelamangala,13.226377364132738,77.3319975371725,20.4,65.1,14.5,6.4,1.25,167.0,138.0,ISRIC SoilGrids v2.0
NEL_008,Nelamangala,13.136376123012067,77.3181338694561,17.7,66.4,16.0,6.4,1.59,180.0,138.0,ISRIC SoilGrids v2.0
NEL_009,Nelamangala,13.180723328170505,77.29695802755147,20.6,61.9,17.6,6.5,1.47,161.0,139.0,ISRIC SoilGrids v2.0
DOD_000,Doddaballapura,13.216040646485137,77.44173598738489,,,,,,,,ISRIC SoilGrids v2.0
DOD_001,Doddaballapura,13.44169571568042,77.49330245350313,21.3,65.9,12.8,6.2,1.47,181.0,134.0,ISRIC SoilGrids v2.0
DOD_002,Doddaballapura,13.27503456614096,77.54955146533901,22.9,53.8,23.3,6.4,1.83,198.0,139.0,ISRIC SoilGrids v2.0
DOD_003,Doddaballapura,13.339987962036794,77.52727632549286,18.7,65.4,16.0,6.1,1.62,191.0,137.0,ISRIC SoilGrids v2.0
DOD_004,Doddaballapura,13.373348844638114,77.47782549553004,19.6,65.3,15.2,6.1,1.64,178.0,138.0,ISRIC SoilGrids v2.0
DOD_005,Doddaballapura,13.412023165374462,77.51208773052247,21.7,62.9,15.4,6.3,1.78,209.0,137.0,ISRIC SoilGrids v2.0
DOD_006,Doddaballapura,13.351814120483462,77.41471434758671,22.7,60.9,16.5,6.1,1.58,217.0,133.0,ISRIC SoilGrids v2.0
DOD_007,Doddaballapura,13.395339553800913,77.57978223111957,18.6,69.9,11.5,6.0,1.48,157.0,137.0,ISRIC SoilGrids v2.0
DOD_008,Doddaballapura,13.272039944206043,77.49136185064933,21.8,56.1,22.2,6.5,1.54,179.0,138.0,ISRIC SoilGrids v2.0
DOD_009,Doddaballapura,13.450759175009317,77.4711540425637,21.2,64.7,14.1,6.4,1.33,181.0,138.0,ISRIC SoilGrids v2.0
DEV_000,Devanahalli,13.335911908045903,77.7466068061315,23.2,60.5,16.4,6.5,1.46,203.0,139.0,ISRIC SoilGrids v2.0
DEV_001,Devanahalli,13.35063907165585,77.69900473146004,22.0,58.1,19.9,6.2,1.5,210.0,135.0,ISRIC SoilGrids v2.0
DEV_002,Devanahalli,13.201858223199263,77.57059477000357,19.8,60.7,19.5,6.5,1.75,190.0,135.0,ISRIC SoilGrids v2.0
DEV_003,Devanahalli,13.21293817185836,77.79427592370182,23.6,58.4,18.0,6.7,1.33,187.0,138.0,ISRIC SoilGrids v2.0
DEV_004,Devanahalli,13.220204465661046,77.61245956521685,19.7,60.5,19.8,6.4,1.79,181.0,135.0,ISRIC SoilGrids v2.0
DEV_005,Devanahalli,13.240512215080821,77.76810270925358,22.5,60.0,17.5,6.6,1.1,187.0,137.0,ISRIC SoilGrids v2.0
DEV_006,Devanahalli,13.262177062095645,77.63157841431548,21.9,58.5,19.7,6.2,1.66,195.0,136.0,ISRIC SoilGrids v2.0
DEV_007,Devanahalli,13.350787923795352,77.75690601613805,22.9,61.6,15.4,6.4,1.17,197.0,136.0,ISRIC SoilGrids v2.0
DEV_008,Devanahalli,13.24305991174124,77.80120750923713,24.1,56.6,19.3,6.7,1.31,175.0,138.0,ISRIC SoilGrids v2.0
DEV_009,Devanahalli,13.254930975625717,77.7716200985725,25.5,58.0,16.6,6.4,1.19,195.0,138.0,ISRIC SoilGrids v2.0
HOS_000,Hoskote,13.073272448373737,77.78448838902098,,,,,,,,ISRIC SoilGrids v2.0
HOS_001,Hoskote,13.077056084722605,77.88170703321046,22.0,59.1,18.9,6.4,1.36,231.0,134.0,ISRIC SoilGrids v2.0
HOS_002,Hoskote,13.081949721700589,77.7715291502714,,,,,,,,ISRIC SoilGrids v2.0
HOS_003,Hoskote,12.99132068945234,77.84752820503896,23.1,57.3,19.6,6.6,1.22,181.0,134.0,ISRIC SoilGrids v2.0
HOS_004,Hoskote,13.024775750116907,77.88588310158335,21.8,58.6,19.6,6.5,1.3,221.0,134.0,ISRIC SoilGrids v2.0
HOS_005,Hoskote,13.134591890645039,77.81331187201278,23.2,63.4,13.4,6.8,1.17,159.0,138.0,ISRIC SoilGrids v2.0
HOS_006,Hoskote,13.166027656910316,77.95190669847753,21.5,56.2,22.3,6.6,1.3,199.0,138.0,ISRIC SoilGrids v2.0
HOS_007,Hoskote,13.188566549174526,77.89469463075511,22.4,60.0,17.6,6.5,1.11,190.0,137.0,ISRIC SoilGrids v2.0
HOS_008,Hoskote,13.245378015919341,77.8925332216525,21.5,60.1,18.4,6.6,1.17,173.0,136.0,ISRIC SoilGrids v2.0
HOS_009,Hoskote,13.228032445629946,77.90630104860317,19.5,63.1,17.4,6.7,1.07,169.0,136.0,ISRIC SoilGrids v2.0
KRI_000,Krishnarajpet,12.505257384463267,76.47729595141428,29.8,40.6,29.6,7.1,1.85,224.0,136.0,ISRIC SoilGrids v2.0
KRI_001,Krishnarajpet,12.509262868390053,76.48044531058156,30.2,40.2,29.5,6.9,1.87,235.0,138.0,ISRIC SoilGrids v2.0
KRI_002,Krishnarajpet,12.654488280791556,76.49878285805937,34.0,38.4,27.6,6.8,1.82,254.0,136.0,ISRIC SoilGrids v2.0
KRI_003,Krishnarajpet,12.461554441641248,76.50735973922899,,,,,,,,ISRIC SoilGrids v2.0
KRI_004,Krishnarajpet,12.658097217479325,76.38540503599715,33.9,40.0,26.1,6.9,1.84,222.0,136.0,ISRIC SoilGrids v2.0
KRI_005,Krishnarajpet,12.614106797123016,76.60085779448399,33.7,40.7,25.6,7.3,1.87,218.0,137.0,ISRIC SoilGrids v2.0
KRI_006,Krishnarajpet,12.749313539574024,76.45084849117374,34.2,38.7,27.2,6.9,1.67,253.0,138.0,ISRIC SoilGrids v2.0
KRI_007,Krishnarajpet,12.579524659949131,76.50200447988331,34.4,40.0,25.6,7.0,1.8,233.0,137.0,ISRIC SoilGrids v2.0
KRI_008,Krishnarajpet,12.54635407717574,76.44698354382157,,,,,,,,ISRIC SoilGrids v2.0
KRI_009,Krishnarajpet,12.776174240397484,76.39308581616459,33.5,38.9,27.5,7.0,1.72,226.0,137.0,ISRIC SoilGrids v2.0
NAG_000,Nagamangala,12.930703727700497,76.87959056933195,,,,,,,,ISRIC SoilGrids v2.0
NAG_001,Nagamangala,12.753639529854635,76.75612794904463,31.7,44.6,23.8,6.8,1.39,199.0,140.0,ISRIC SoilGrids v2.0
NAG_002,Nagamangala,12.745340782849821,76.65522234122469,28.0,43.3,28.7,7.0,1.37,203.0,136.0,ISRIC SoilGrids v2.0
NAG_003,Nagamangala,12.993008125340541,76.70506682829094,28.0,48.9,23.2,6.9,1.58,184.0,142.0,ISRIC SoilGrids v2.0
NAG_004,Nagamangala,13.016608534480016,76.77259079815458,30.8,49.6,19.6,6.7,1.35,189.0,142.0,ISRIC SoilGrids v2.0
NAG_005,Nagamangala,13.011355271123728,76.81351289758777,28.6,49.6,21.8,6.8,1.41,175.0,142.0,ISRIC SoilGrids v2.0
NAG_006,Nagamangala,12.900738121428171,76.73881036175311,30.1,48.4,21.5,6.8,1.66,199.0,139.0,ISRIC SoilGrids v2.0
NAG_007,Nagamangala,12.978596537036529,76.6419623056569,27.7,50.3,22.1,6.7,1.63,213.0,139.0,ISRIC SoilGrids v2.0
NAG_008,Nagamangala,12.859766907433558,76.77420212457766,27.1,49.4,23.5,6.8,1.63,181.0,137.0,ISRIC SoilGrids v2.0
NAG_009,Nagamangala,12.835890658802716,76.62624089906048,28.8,45.5,25.6,6.8,1.76,205.0,137.0,ISRIC SoilGrids v2.0
PAN_000,Pandavpura,12.58034527971184,76.57105579149443,34.3,41.0,24.8,7.0,1.67,232.0,135.0,ISRIC SoilGrids v2.0
PAN_001,Pandavpura,12.63863399832953,76.71655313091102,33.1,41.4,25.5,6.7,1.36,211.0,136.0,ISRIC SoilGrids v2.0
PAN_002,Pandavpura,12.43738682810646,76.58202403252288,32.1,40.4,27.5,6.8,1.47,180.0,136.0,ISRIC SoilGrids v2.0
PAN_003,Pandavpura,12.519884921335242,76.5390345287361,33.0,43.1,24.0,7.1,1.67,198.0,135.0,ISRIC SoilGrids v2.0
PAN_004,Pandavpura,12.592017787246277,76.69474292311834,34.4,43.4,22.2,6.8,1.65,218.0,135.0,ISRIC SoilGrids v2.0
PAN_005,Pandavpura,12.549374799246662,76.58890051667514,34.0,40.9,25.1,6.9,1.49,248.0,135.0,ISRIC SoilGrids v2.0
PAN_006,Pandavpura,12.546342461989743,76.68524801297575,32.8,41.9,25.3,6.8,1.55,226.0,137.0,ISRIC SoilGrids v2.0
PAN_007,Pandavpura,12.436232067082889,76.61761082349962,37.7,37.8,24.5,6.5,1.81,248.0,134.0,ISRIC SoilGrids v2.0
PAN_008,Pandavpura,12.51321943915615,76.61190472586662,34.0,39.6,26.5,7.0,1.91,216.0,136.0,ISRIC SoilGrids v2.0
PAN_009,Pandavpura,12.504272062917789,76.71246089363063,34.7,37.9,27.5,6.5,1.91,216.0,136.0,ISRIC SoilGrids v2.0
SRI_000,Srirangapatna,12.416999800283477,76.87881293002798,34.9,35.8,29.4,6.7,1.64,169.0,140.0,ISRIC SoilGrids v2.0
SRI_001,Srirangapatna,12.419931951524623,76.74241599799653,33.9,41.6,24.5,6.7,1.8,245.0,135.0,ISRIC SoilGrids v2.0
SRI_002,Srirangapatna,12.32493591305492,76.73882573182065,29.4,43.2,27.3,6.7,1.7,181.0,136.0,ISRIC SoilGrids v2.0
SRI_003,Srirangapatna,12.40814087898552,76.59998284386259,33.7,39.9,26.3,6.6,1.6,228.0,137.0,ISRIC SoilGrids v2.0
SRI_004,Srirangapatna,12.453146102094271,76.86077514045708,37.9,33.6,28.5,6.6,1.96,228.0,138.0,ISRIC SoilGrids v2.0
SRI_005,Srirangapatna,12.375345368491312,76.62484946767583,31.1,41.1,27.8,6.9,1.88,245.0,133.0,ISRIC SoilGrids v2.0
SRI_006,Srirangapatna,12.445495764100883,76.73122285921679,34.3,38.2,27.6,6.5,1.93,253.0,136.0,ISRIC SoilGrids v2.0
SRI_007,Srirangapatna,12.382296190823094,76.59440621570863,32.2,40.8,27.0,6.8,1.7,224.0,135.0,ISRIC SoilGrids v2.0
SRI_008,Srirangapatna,12.408926743307747,76.7253671671303,37.3,34.6,28.1,6.5,2.07,258.0,136.0,ISRIC SoilGrids v2.0
SRI_009,Srirangapatna,12.439041215907926,76.83904125864298,34.0,35.7,30.3,6.6,1.74,224.0,138.0,ISRIC SoilGrids v2.0
MAN_000,Mandya,12.660160850547738,76.87709432306544,33.5,42.1,24.4,6.5,1.57,221.0,136.0,ISRIC SoilGrids v2.0
MAN_001,Mandya,12.604321524520042,76.9107962002829,36.9,35.7,27.4,6.7,1.99,256.0,138.0,ISRIC SoilGrids v2.0
MAN_002,Mandya,12.54470818629775,76.90270291119553,36.5,34.7,28.8,6.6,2.05,233.0,138.0,ISRIC SoilGrids v2.0
MAN_003,Mandya,12.722503370668603,76.85830318998927,32.7,43.0,24.3,6.8,1.3,186.0,138.0,ISRIC SoilGrids v2.0
MAN_004,Mandya,12.56789263810841,76.78870984833578,34.1,43.8,22.1,6.6,1.62,233.0,136.0,ISRIC SoilGrids v2.0
MAN_005,Mandya,12.711081334929638,76.9169136093487,33.6,40.2,26.2,6.7,1.53,193.0,137.0,ISRIC SoilGrids v2.0
MAN_006,Mandya,12.493719172978421,76.80494874217777,31.4,43.7,25.0,6.8,1.47,214.0,136.0,ISRIC SoilGrids v2.0
MAN_007,Mandya,12.570246153535168,76.78003137386273,33.8,43.2,23.0,6.7,1.54,204.0,134.0,ISRIC SoilGrids v2.0
